"time","kokonaiskulutus","pientuotanto","tehoreservi","tuulivoima","vesivoima","ydinvoima","yhteistuotanto_kaukolämpö","yhteistuotanto_teollisuus","vienti","kokonaistuotanto"
"2020-06-01",6246.7,48,0.1,272,1332.2,1875,424.34,1019.2,NA,NA
"2020-06-01 01:00:00",6182,50,0.1,209.01,1329.2,1876.2,429,1016.8,NA,NA
"2020-06-01 02:00:00",6322,48,0.1,109.01,1327.7,1875,435,1024.3,NA,NA
"2020-06-01 03:00:00",6860.9,46,0.1,56,1362.8,1875.8,437.17,1002.8,NA,NA
"2020-06-01 04:00:00",7332,42,0.1,14,1614.8,1877.2,602.17,996,NA,NA
"2020-06-01 05:00:00",7736,40,0.1,2,1737,1878.5,654.66,1016.8,NA,NA
"2020-06-01 06:00:00",7928.9,38,0.1,6,1934.2,1879.8,723.81,1030.5,NA,NA
"2020-06-01 07:00:00",8035,34,NA,36.006,1897,1880.3,757.66,1007.8,NA,NA
"2020-06-01 08:00:00",8060.5,34,0.1,87.034,1896.5,1877.3,750.33,1002.3,NA,NA
"2020-06-01 09:00:00",8137.8,34,0.1,151.54,1913.8,1875.2,748,974.5,NA,NA
"2020-06-01 10:00:00",8108.4,34,0.1,215.52,1895.5,1875.3,740.83,978.17,NA,NA
"2020-06-01 11:00:00",7972,34,0.1,247.49,1875.7,1873.8,743,972.66,NA,NA
"2020-06-01 12:00:00",7934.4,34,0.1,244.54,1892.7,1875.7,738.49,976.17,NA,NA
"2020-06-01 13:00:00",7801.6,30,0.1,249.48,1715.3,1871.2,633.02,986.66,NA,NA
"2020-06-01 14:00:00",7819.8,31.003,0.1,214.01,1735,1872.2,564.83,958,NA,NA
"2020-06-01 15:00:00",7577.7,34,0.1,196,1698.5,1872.2,563,962.66,NA,NA
"2020-06-01 16:00:00",7570,34,0.1,164.01,1840.3,1872.2,724.5,956.17,NA,NA
"2020-06-01 17:00:00",7616.1,36,0.1,NA,1847,1874.7,727.66,961.5,NA,NA
"2020-06-01 18:00:00",7543.7,36,0.1,195,1834,1873.2,636,957.34,NA,NA
"2020-06-01 19:00:00",7419.5,38,0.1,272,1880.8,1874.5,641,936,NA,NA
"2020-06-01 20:00:00",7521.2,42,0.1,470,1928.8,1873,636.17,941,NA,NA
"2020-06-01 21:00:00",7178,46,0.1,807.99,1528.5,1872,625.51,921.17,NA,NA
"2020-06-01 22:00:00",6809,48,0.1,1034,1379.5,1872,493.17,932.83,NA,NA
"2020-06-01 23:00:00",6575.8,50,0.1,1141,1234.8,1873,463.83,905,NA,NA
"2020-06-02",6346.7,52,0.1,1169.5,1261,1874.8,464.67,930,NA,NA
"2020-06-02 01:00:00",6230,52,0.1,1197,1295,1874.2,465,927,NA,NA
"2020-06-02 02:00:00",6404.5,50,0.1,978.5,1290.2,1873.3,460.17,930.83,NA,NA
"2020-06-02 03:00:00",7024.5,44,0.1,579.95,1495.5,1873.8,547.83,954,NA,NA
"2020-06-02 04:00:00",7567,40,NA,341.51,1486.6,1871.5,672.17,925.17,NA,NA
"2020-06-02 05:00:00",7765.9,38,0.1,293.57,1859.5,1875.2,702.83,940.51,NA,NA
"2020-06-02 06:00:00",7897.3,34,0.1,291.01,1994,1874.8,735.17,937.17,NA,NA
"2020-06-02 07:00:00",8032.1,30,0.1,285.99,1984.5,1875.8,738.83,912.17,NA,NA
"2020-06-02 08:00:00",7974.9,28,0.1,287.99,2006.8,1873.3,743.66,944.49,NA,NA
"2020-06-02 09:00:00",7913,28,0.1,304,2048,1875.7,801.5,944.17,NA,NA
"2020-06-02 10:00:00",7921,28,0.1,287,1993.7,1873.2,805.83,909.34,NA,NA
"2020-06-02 11:00:00",7842.3,40,0.1,237.01,1949.5,1871.3,794.17,924.34,NA,NA
"2020-06-02 12:00:00",7943.6,40,0.1,250.04,1909.2,1870,750,894.16,NA,NA
"2020-06-02 13:00:00",7835.7,28,0.1,311,1714.2,1872,657.67,903.66,NA,NA
"2020-06-02 14:00:00",7904.4,30,0.1,367.01,1827.5,1873.5,546.17,923.5,NA,NA
"2020-06-02 15:00:00",7829.3,43.004,0.1,359.5,1672.7,1871.7,623.83,914.83,NA,NA
"2020-06-02 16:00:00",7894.6,34,0.1,241.48,1802.3,1871,734.5,925.49,NA,NA
"2020-06-02 17:00:00",7784,41,0.1,220.55,1930.8,1871.3,738,936.67,NA,NA
"2020-06-02 18:00:00",7598.9,47.988,0.1,319.49,1896.3,1871.7,742.67,907.83,NA,NA
"2020-06-02 19:00:00",7520.2,40,0.1,410.5,1642.5,1872,737.83,913.66,NA,NA
"2020-06-02 20:00:00",7552.3,44,0.1,NA,1570.2,1872,698.34,890.83,NA,NA
"2020-06-02 21:00:00",7208,48,0.1,416.99,1439.2,1874.2,560.34,898,NA,NA
"2020-06-02 22:00:00",6826,50,0.1,418,1315.8,1874.8,558.17,904.66,NA,NA
"2020-06-02 23:00:00",6626.2,52,0.1,396.99,1413.8,1873.5,551.49,904.16,NA,NA
"2020-06-03",6464.5,58,0.1,405,1434.2,1875.8,539.83,915.17,NA,NA
"2020-06-03 01:00:00",6425,58,0.1,418,1424.8,1874.3,540,934.23,NA,NA
"2020-06-03 02:00:00",6544,52,0.1,368,1417.8,1874.3,539.5,911,NA,NA
"2020-06-03 03:00:00",7049.3,48,0.1,326.49,1458.3,1876.7,564.83,916,NA,NA
"2020-06-03 04:00:00",7606,40,NA,234.01,1547.8,1871,712.66,933.83,NA,NA
"2020-06-03 05:00:00",7820.4,42,0.1,138.99,1664.7,1872.8,717.5,946.83,NA,NA
"2020-06-03 06:00:00",7854.7,46,0.1,106.99,1901.9,1870.8,768.83,952.78,NA,NA
"2020-06-03 07:00:00",7999.7,48,0.1,132.99,1742.5,1873,755.17,911.49,NA,NA
"2020-06-03 08:00:00",8089.3,45,0.1,144.49,1747.2,1873.2,752,948.34,NA,NA
"2020-06-03 09:00:00",8255.5,41,0.1,110.99,1746.2,1870.8,751,937.66,NA,NA
"2020-06-03 10:00:00",8185.6,40,0.1,137.49,1660.2,1869.2,748.66,937.67,NA,NA
"2020-06-03 11:00:00",7948.6,40,0.1,206.5,1682.5,1873.7,748.83,949.49,NA,NA
"2020-06-03 12:00:00",7977.2,39,0.1,229.99,1760.3,1869.2,757.17,959.83,NA,NA
"2020-06-03 13:00:00",7884.7,45,0.1,178.01,1895.5,1875.2,751.83,965.83,NA,NA
"2020-06-03 14:00:00",7892,35,0.1,129.99,1846.8,1870.3,675.83,967.67,NA,NA
"2020-06-03 15:00:00",7897.2,35,0.1,98.998,1752.3,1878.2,717.66,952,NA,NA
"2020-06-03 16:00:00",7797.4,35,0.1,87.008,1717.7,1878.2,743.66,952.17,NA,NA
"2020-06-03 17:00:00",7924.2,35,0.1,105,1899.7,1875.8,748.17,963.33,NA,NA
"2020-06-03 18:00:00",7719.5,37,0.1,146,1654.2,1876,734.17,1011.7,NA,NA
"2020-06-03 19:00:00",7525,39,0.1,174.01,1506.8,1874.8,685.33,989.83,NA,NA
"2020-06-03 20:00:00",7598.1,45,0.1,280,1423.5,1875.2,635,1006,NA,NA
"2020-06-03 21:00:00",7184,47,0.1,361.49,1303.3,1872.8,551,1004.5,NA,NA
"2020-06-03 22:00:00",6784,49,0.1,619.99,1271,1872.5,548,989.83,NA,NA
"2020-06-03 23:00:00",6531.3,51,0.1,583,1239.7,1872.2,544.34,998.17,NA,NA
"2020-06-04",6440.1,53,0.1,714.98,1246.5,1872.2,549.17,991.17,NA,NA
"2020-06-04 01:00:00",6267.4,53,0.1,598,1261.3,1873.2,519,996.17,NA,NA
"2020-06-04 02:00:00",6453.7,202,0.1,382,1254.7,1875,516,999,NA,NA
"2020-06-04 03:00:00",7045,209,0.1,NA,1442.3,1874.3,575.34,995.32,NA,NA
"2020-06-04 04:00:00",7464.4,261.51,0.1,287.01,1444.5,1871.7,612.66,978.34,NA,NA
"2020-06-04 05:00:00",7725.6,301,0.1,162.04,1644.5,1873.2,628,976.67,NA,NA
"2020-06-04 06:00:00",7778.5,341.99,0.1,192,1685.7,1874.8,649.83,985.34,NA,NA
"2020-06-04 07:00:00",7886.4,329.5,0.1,224,2024.8,1875.2,673.83,960.49,NA,NA
"2020-06-04 08:00:00",8071.7,305.01,0.1,221.99,2056,1875.8,707.17,982.33,NA,NA
"2020-06-04 09:00:00",8108.7,321,0.1,245.97,2152.8,1870.3,774.34,985.66,NA,NA
"2020-06-04 10:00:00",8104.4,315,0.1,236,2103,1872.5,785.83,999.65,NA,NA
"2020-06-04 11:00:00",7900.7,317,0.1,192.03,2132.3,1871.3,765.33,999,NA,NA
"2020-06-04 12:00:00",7923.5,314,0.1,211.51,1800.3,1873.8,687.67,979.94,NA,NA
"2020-06-04 13:00:00",7828.8,307,0.1,238.01,1656.5,1877,607,984.33,NA,NA
"2020-06-04 14:00:00",7938,294,0.1,262.03,1598.8,1875.7,582.34,992.33,NA,NA
"2020-06-04 15:00:00",7890,296,0.1,338.5,1666.2,1879.8,614.34,1010,NA,NA
"2020-06-04 16:00:00",7978.8,298,0.1,355.01,1798.3,1880,656.5,991.17,NA,NA
"2020-06-04 17:00:00",7851.9,325,NA,408.03,2010.7,1879,694.83,1027,NA,NA
"2020-06-04 18:00:00",7585.7,326,0.1,365.99,1844.3,1878.8,690.17,1021.7,NA,NA
"2020-06-04 19:00:00",7577.9,302.51,0.1,505.49,1494.8,1879.8,604.83,991,NA,NA
"2020-06-04 20:00:00",7677.2,251.5,0.1,804,1508.3,1875.2,596.83,986,NA,NA
"2020-06-04 21:00:00",7207.2,43,0.1,983.99,1436.8,1874.7,472.51,999.33,NA,NA
"2020-06-04 22:00:00",6813.2,45,0.1,969.99,1419,1876.2,433.17,983.66,NA,NA
"2020-06-04 23:00:00",6643.9,45,0.1,839.97,1437.5,1873.8,429,998,NA,NA
"2020-06-05",6523.3,45,0.1,790,1429.8,1875.7,430.17,989.34,NA,NA
"2020-06-05 01:00:00",6437,47,0.1,787.01,1470.5,1874.5,433,792.17,NA,NA
"2020-06-05 02:00:00",6542.6,47,0.1,772.52,1476.2,1874,432,808.5,NA,NA
"2020-06-05 03:00:00",7180.5,47,0.1,857.59,1479.8,1877.8,432,799,NA,NA
"2020-06-05 04:00:00",7757,45,0.1,725.49,1474.8,1876.7,580.17,794.68,NA,NA
"2020-06-05 05:00:00",8047.7,45,0.1,716.06,1580.5,1875.2,625.34,801.83,NA,NA
"2020-06-05 06:00:00",8322.9,45,0.1,702.99,1664.7,1875.5,631.34,810,NA,NA
"2020-06-05 07:00:00",8316.9,45,0.1,658.96,1638.5,1872.7,644.83,812.66,NA,NA
"2020-06-05 08:00:00",8320.9,43,0.1,591.98,1734,1872.7,649,821.17,NA,NA
"2020-06-05 09:00:00",8460.2,43,0.1,NA,1853.2,1871.3,655.67,819.83,NA,NA
"2020-06-05 10:00:00",8408.2,43,0.1,445.48,1815.7,1874.5,688.49,808.68,NA,NA
"2020-06-05 11:00:00",8150.8,44,0.1,349.48,1745.2,1873,674.17,830.5,NA,NA
"2020-06-05 12:00:00",8129.5,42,0.1,282.5,1821.2,1873.7,683,821.17,NA,NA
"2020-06-05 13:00:00",7986,42,0.1,282.51,1618.2,1873,684.83,859.34,NA,NA
"2020-06-05 14:00:00",8045.9,42,0.1,307.49,1508.2,1873.2,612,966,NA,NA
"2020-06-05 15:00:00",8075.2,40,0.1,273,1536,1872.3,613,969.83,NA,NA
"2020-06-05 16:00:00",8002.9,40,0.1,241,1582.2,1872.5,615.66,959.83,NA,NA
"2020-06-05 17:00:00",7983.7,42,0.1,262,1579.7,1872.3,629,961.17,NA,NA
"2020-06-05 18:00:00",7708.6,42,NA,266.51,1466.5,1873,633.83,981.66,NA,NA
"2020-06-05 19:00:00",7492.4,44,0.1,330,1496,1873.2,576.34,986,NA,NA
"2020-06-05 20:00:00",7579.7,46,0.1,420.5,1466,1871.7,568.83,989.67,NA,NA
"2020-06-05 21:00:00",7273.1,46,0.1,523.48,1511.2,1871.3,532.51,999.66,NA,NA
"2020-06-05 22:00:00",6850.4,46,0.1,540.52,1520.5,1870.7,290.84,977.51,NA,NA
"2020-06-05 23:00:00",6605.7,46,0.1,587,1485.5,1870,266.68,978,NA,NA
"2020-06-06",6396.7,48,0.1,678,1457.7,1868.8,269,972,NA,NA
"2020-06-06 01:00:00",6242.2,48,0.1,717.01,1408.7,1869.8,271.17,1025.3,NA,NA
"2020-06-06 02:00:00",6291.7,44,0.1,749.53,1447.2,1868.2,269.5,971.83,NA,NA
"2020-06-06 03:00:00",6512.2,44,0.1,637.53,1414.2,1868.8,265.69,1017.5,NA,NA
"2020-06-06 04:00:00",6609.5,42,0.1,497.07,1400.3,1872.2,264.67,987.49,NA,NA
"2020-06-06 05:00:00",6850.8,44,0.1,546.95,1490,1873.2,267.49,990.34,NA,NA
"2020-06-06 06:00:00",7186,42,0.1,NA,1502.8,1865.7,330,1015.3,NA,NA
"2020-06-06 07:00:00",7398,42,0.1,734.99,1574.2,1870,345,1015.7,NA,NA
"2020-06-06 08:00:00",7409.6,40,0.1,860.5,1559,1867.8,319.51,1006,NA,NA
"2020-06-06 09:00:00",7485.1,40,0.1,973.01,1519.5,1870,365.66,972.66,NA,NA
"2020-06-06 10:00:00",7466.8,38,0.1,1005.5,1632.7,1868.2,365,932.17,NA,NA
"2020-06-06 11:00:00",7386.7,36,0.1,1173,1598.7,1870.3,348.83,953.17,NA,NA
"2020-06-06 12:00:00",7369.6,36.998,0.1,1197,1522,1869.8,318.17,954.17,NA,NA
"2020-06-06 13:00:00",7594.2,38,0.1,1141,1568.7,1870.7,360.34,942.67,NA,NA
"2020-06-06 14:00:00",7703,40,0.1,1147.5,1720.7,1869.2,387.35,942.17,NA,NA
"2020-06-06 15:00:00",7822,40,0.1,1359.5,1624,1869.3,404.66,957,NA,NA
"2020-06-06 16:00:00",7834.9,42,0.1,1333.6,1622.1,1868.3,388.83,965.17,NA,NA
"2020-06-06 17:00:00",7790,42,0.1,1386.4,1585,1871,352,973.17,NA,NA
"2020-06-06 18:00:00",7402.3,44,0.1,1493,1555.7,1871.8,345,982.83,NA,NA
"2020-06-06 19:00:00",7315.2,46,0.1,1619.4,1540.8,1873.2,339,998,NA,NA
"2020-06-06 20:00:00",7443.8,46,0.1,1608.5,1625.7,1873.8,312,1018.7,NA,NA
"2020-06-06 21:00:00",7105.8,48,0.1,1699.9,1515.3,1876.7,311.49,1016.2,NA,NA
"2020-06-06 22:00:00",6723.3,48,0.1,1734,1472,1876.3,311.17,970,NA,NA
"2020-06-06 23:00:00",6406.3,50,0.1,1735,1385.8,1875.2,314.17,997,NA,NA
"2020-06-07",6263.8,50,0.1,1724,1360.2,1873.8,314,980.83,NA,NA
"2020-06-07 01:00:00",5957.9,50,NA,1766.5,1344.8,1872.5,317,965.5,NA,NA
"2020-06-07 02:00:00",5962.7,50,0.1,1750,1329.8,1875.7,314.17,986.34,NA,NA
"2020-06-07 03:00:00",6048.3,48,0.1,1807,1358.5,1873.5,307.51,963.34,NA,NA
"2020-06-07 04:00:00",6201.1,48,0.1,1859.4,1358.5,1875,308,968.83,NA,NA
"2020-06-07 05:00:00",6386.8,46,0.1,NA,1351.3,1872.7,302,993.34,NA,NA
"2020-06-07 06:00:00",6609.9,44,0.1,1859,1438.7,1875.3,307.83,979.17,NA,NA
"2020-06-07 07:00:00",6832.7,42,0.1,1863,1515,1873.2,302.34,1005,NA,NA
"2020-06-07 08:00:00",6976,39.007,0.1,1865.5,1505.2,1873.2,307.83,916.85,NA,NA
"2020-06-07 09:00:00",7156.1,38,0.1,1866,1419.8,1868.3,301.83,926.17,NA,NA
"2020-06-07 10:00:00",7037.1,36,0.1,1860,1466.3,1870.5,301.83,929,NA,NA
"2020-06-07 11:00:00",6999.1,36,0.1,1805.5,1478.3,1870,299,965.32,NA,NA
"2020-06-07 12:00:00",6913.4,36,0.1,1783.5,1466.2,1872.8,303.67,932.17,NA,NA
"2020-06-07 13:00:00",6916.3,36,0.1,1771.5,1469,1869.5,302,925.5,NA,NA
"2020-06-07 14:00:00",7025.1,38,0.1,1730,1479,1869.3,300.17,922.83,NA,NA
"2020-06-07 15:00:00",7263.5,38,0.1,1717,1536.2,1870.7,319,954.34,NA,NA
"2020-06-07 16:00:00",7261,38,0.1,1707,1545.3,1870,370.5,913.83,NA,NA
"2020-06-07 17:00:00",7338.3,40,0.1,1592.6,1592,1871.8,375.34,948.02,NA,NA
"2020-06-07 18:00:00",7105,40,0.1,1560.5,1524.3,1867.7,379,947.51,NA,NA
"2020-06-07 19:00:00",7038,40,0.1,1526,1523.7,1867.8,379,936,NA,NA
"2020-06-07 20:00:00",7342.1,44,NA,1572.5,1571.5,1865.8,375,927,NA,NA
"2020-06-07 21:00:00",7025.3,46,0.1,1569,1557.3,1862.8,370.83,941,NA,NA
"2020-06-07 22:00:00",6538.3,46,0.1,1556,1500.8,1866,374.83,962,NA,NA
"2020-06-07 23:00:00",6319.1,48,0.1,1468.5,1500,1864,385,945.17,NA,NA
"2020-06-08",6255.2,48,0.1,1432,1490.8,1864.2,395.17,947.3,NA,NA
"2020-06-08 01:00:00",6279.5,48,0.1,1278,1501.7,1865,406.66,936.17,NA,NA
"2020-06-08 02:00:00",6402.7,46,0.1,954,1524,1863.7,455.34,908.17,NA,NA
"2020-06-08 03:00:00",7100.6,46,0.1,734.49,1597.5,1862.2,500.83,906.83,NA,NA
"2020-06-08 04:00:00",7567.7,41,0.1,554.45,1662,1863,599,925.67,NA,NA
"2020-06-08 05:00:00",7887.6,38,0.1,543,1850.6,1862.3,684.83,944.17,NA,NA
"2020-06-08 06:00:00",8081.4,40.003,0.1,592.49,1904.4,1866.8,727,954.17,NA,NA
"2020-06-08 07:00:00",8055.5,33,0.1,550.5,1810.2,2193.2,726.17,982,NA,NA
"2020-06-08 08:00:00",8089.7,44,0.1,458.99,1751.8,2384.2,719.32,948.33,NA,NA
"2020-06-08 09:00:00",8141.5,46,0.1,440.02,1757.5,2447.3,682.34,963.35,NA,NA
"2020-06-08 10:00:00",8177.8,44,0.1,463.51,1899.7,2451.2,679.17,962.17,NA,NA
"2020-06-08 11:00:00",8085.5,40,0.1,427.96,1934.8,2452.7,672.17,980,NA,NA
"2020-06-08 12:00:00",8086.4,37,0.1,361,1912.2,2434.8,632,978.49,NA,NA
"2020-06-08 13:00:00",8083.1,35,0.1,283,1845.7,2470,574.83,978,NA,NA
"2020-06-08 14:00:00",8094.7,37,0.1,NA,1828.7,2472.5,552,946.68,NA,NA
"2020-06-08 15:00:00",8078.2,47,0.1,229.04,1935.2,2490.5,609.16,957.5,NA,NA
"2020-06-08 16:00:00",8060,38,0.1,186.99,1834.8,2498,652.34,971,NA,NA
"2020-06-08 17:00:00",7992.3,38,0.1,129.96,1788.7,2517.7,651,930.66,NA,NA
"2020-06-08 18:00:00",7723.1,40,0.1,108.5,1712,2525.3,615,950,NA,NA
"2020-06-08 19:00:00",7754.6,42,0.1,87.496,1671.7,2547.3,542,952.82,NA,NA
"2020-06-08 20:00:00",7804.4,44,0.1,125.98,1580.7,2545.2,481,953.34,NA,NA
"2020-06-08 21:00:00",7330,44,0.1,129,1595.3,2565.5,478.17,962.83,NA,NA
"2020-06-08 22:00:00",6898.5,46,0.1,160,1540.8,2571.2,486.66,946.66,NA,NA
"2020-06-08 23:00:00",6560,48,0.1,201.01,1507.3,2092.7,487.83,941.83,NA,NA
"2020-06-09",6603.5,48,0.1,230.98,1471.7,2083.8,540.66,951.84,NA,NA
"2020-06-09 01:00:00",6506,48,0.1,316.96,1444.2,2072.3,539.34,936.17,NA,NA
"2020-06-09 02:00:00",6472,46,0.1,381.01,1418,2275.8,541.34,922.17,NA,NA
"2020-06-09 03:00:00",7014,44,0.1,271.5,1501.7,2480.5,539,945,NA,NA
"2020-06-09 04:00:00",7659.7,42,0.1,119.51,1555.3,2568.8,653.83,927.34,NA,NA
"2020-06-09 05:00:00",7921.6,40,0.1,55,1687.5,2568.8,699.83,923.86,NA,NA
"2020-06-09 06:00:00",8158.6,130,NA,48.018,1732.5,2592.7,683.17,907.5,NA,NA
"2020-06-09 07:00:00",8306,180.52,0.1,68.992,1715,2592.5,696,1013,NA,NA
"2020-06-09 08:00:00",8219.5,39,0.1,111.01,1692.2,2615.5,709,951.32,NA,NA
"2020-06-09 09:00:00",8251.1,37,0.1,149.47,1697.2,2620.2,708.83,939.66,NA,NA
"2020-06-09 10:00:00",8343.5,36,0.1,174,1671.7,2616.5,716,955,NA,NA
"2020-06-09 11:00:00",8236.6,42.491,0.1,237,1651,2616.7,712.5,930,NA,NA
"2020-06-09 12:00:00",8144.8,45,0.1,224.01,1634,2622.8,702,931.83,NA,NA
"2020-06-09 13:00:00",7987.2,47,0.1,197.49,1635.7,2622.8,626,930.17,NA,NA
"2020-06-09 14:00:00",7985.2,45,0.1,227.5,1698,2641.3,490.51,957.17,NA,NA
"2020-06-09 15:00:00",7940.5,45,0.1,208,1608.2,2635.2,496,950.5,NA,NA
"2020-06-09 16:00:00",8099,47,0.1,191.99,1663.7,2636.7,482.67,966.34,NA,NA
"2020-06-09 17:00:00",7984.8,47,0.1,217,1729.3,2640.5,490,960.83,NA,NA
"2020-06-09 18:00:00",7776.5,37,0.1,241,1690.8,2649.3,479.83,987,NA,NA
"2020-06-09 19:00:00",7681.4,39,0.1,279,1654.5,2651.3,497.83,979,NA,NA
"2020-06-09 20:00:00",7693,43,0.1,342,1521.2,2649,459.83,970.5,NA,NA
"2020-06-09 21:00:00",7230.5,45,0.1,414.99,1496.8,2648.5,438.17,977.83,NA,NA
"2020-06-09 22:00:00",6898.6,47,0.1,508.98,1602.8,2076.2,500.83,956,NA,NA
"2020-06-09 23:00:00",6644,49,0.1,518,1516.5,2063.7,536,965.17,NA,NA
"2020-06-10",6547.1,51,0.1,558,1456.2,2286.7,541,955.83,NA,NA
"2020-06-10 01:00:00",6309.7,51,0.1,623.51,1424.2,2613,500,977,NA,NA
"2020-06-10 02:00:00",6603.5,44,0.1,512.51,1390.7,2620,493,974,NA,NA
"2020-06-10 03:00:00",7090,40,0.1,296.01,1507.2,2623.2,500.17,952.51,NA,NA
"2020-06-10 04:00:00",7669.8,40,0.1,80,1653.1,2618,592,984.66,NA,NA
"2020-06-10 05:00:00",7866.9,50,0.1,102.98,1763.8,2647.5,633.66,969.66,NA,NA
"2020-06-10 06:00:00",7975.3,78,0.1,187.01,1787.7,2637.7,640.33,951.83,NA,NA
"2020-06-10 07:00:00",8249,76,0.1,267,1772.2,2658.2,600.17,960,NA,NA
"2020-06-10 08:00:00",8156.3,36,0.1,284.49,1760.8,2658.3,599.66,970.34,NA,NA
"2020-06-10 09:00:00",8353.6,34,0.1,331.03,1770,2656.2,601.66,950.17,NA,NA
"2020-06-10 10:00:00",8313,34,0.1,378,1723.5,2661.2,594.83,968,NA,NA
"2020-06-10 11:00:00",8147.2,25,0.1,389,1731.2,2668.7,591.67,962.83,NA,NA
"2020-06-10 12:00:00",7977.9,25,0.1,412.5,1687,2668,589.34,921.17,NA,NA
"2020-06-10 13:00:00",7979.6,25,0.1,397.98,1638.7,2666,579.34,972.17,NA,NA
"2020-06-10 14:00:00",8080.8,27,0.1,403.5,1652,2657,577.83,980.17,NA,NA
"2020-06-10 15:00:00",7912.8,27,0.1,400.52,1677.3,2659.5,577,957.66,NA,NA
"2020-06-10 16:00:00",8007.7,27,0.1,364.99,1665.3,2656.3,578.34,955.83,NA,NA
"2020-06-10 17:00:00",7958.7,27,NA,369.06,1674,2657,562.17,962.17,NA,NA
"2020-06-10 18:00:00",7734.7,27,0.1,327.98,1623.2,2658.7,486,936,NA,NA
"2020-06-10 19:00:00",7774.6,34,0.1,443,1619.5,2662,458,951.83,NA,NA
"2020-06-10 20:00:00",7708.6,38,0.1,573.99,1572.2,2663,449.83,954.32,NA,NA
"2020-06-10 21:00:00",7209,42,0.1,676.52,1500.8,2660.5,445.34,952.16,NA,NA
"2020-06-10 22:00:00",6828.4,44,0.1,733,1432,2662.3,431.5,950.17,NA,NA
"2020-06-10 23:00:00",6511.2,46,0.1,NA,1448.7,2663.8,420.17,951.67,NA,NA
"2020-06-11",6468.3,48,0.1,773,1418.2,2663.7,419,969,NA,NA
"2020-06-11 01:00:00",6372.8,50,0.1,780.5,1380.8,2663.3,416,953,NA,NA
"2020-06-11 02:00:00",6608.7,44,0.1,698,1378.2,2666.2,417.17,1014.3,NA,NA
"2020-06-11 03:00:00",7065.4,40,0.1,577.53,1442.2,2669.5,422,998.34,NA,NA
"2020-06-11 04:00:00",7801.1,40,0.1,327.49,1648,2666.2,427.34,976,NA,NA
"2020-06-11 05:00:00",8001,38,0.1,141,1801,2662.8,559.67,973,NA,NA
"2020-06-11 06:00:00",8183.5,78,0.1,111.01,1849.5,2662,564.17,972,NA,NA
"2020-06-11 07:00:00",8262.6,54,0.1,142.51,1853.5,2660.5,582.17,977.86,NA,NA
"2020-06-11 08:00:00",8477.1,25,0.1,169,1908.8,2660.7,593.34,980.51,NA,NA
"2020-06-11 09:00:00",8519.2,25,0.1,255.51,1793.1,2659.8,532.83,984,NA,NA
"2020-06-11 10:00:00",8332.8,37,0.1,340.98,1790.8,2666,572.83,972.17,NA,NA
"2020-06-11 11:00:00",8165.8,39,0.1,398,1771.7,2664.7,518,1000.2,NA,NA
"2020-06-11 12:00:00",8118,40,0.1,420.49,1647,2676.7,504.34,999,NA,NA
"2020-06-11 13:00:00",8136,26,0.1,403.99,1580,2677.2,419.67,990.17,NA,NA
"2020-06-11 14:00:00",8166,28,0.1,357.01,1600,2674.4,410.83,982,NA,NA
"2020-06-11 15:00:00",8044,28,0.1,398.99,1720.3,2676.3,444.83,972.83,NA,NA
"2020-06-11 16:00:00",7930,28,0.1,432.01,1655.5,2684.3,445.66,971,NA,NA
"2020-06-11 17:00:00",8052,28,0.1,418.99,1617.5,2682.8,444,974.67,NA,NA
"2020-06-11 18:00:00",7911.1,28,0.1,445.44,1630.5,2678.7,420.17,974.34,NA,NA
"2020-06-11 19:00:00",7898.4,36,0.1,543.91,1595,2680,391,951.34,NA,NA
"2020-06-11 20:00:00",7770.6,40,0.1,735,1496.7,2692,391.34,957.83,NA,NA
"2020-06-11 21:00:00",7382,44,0.1,930.99,1671.5,2691.7,391.5,959.17,NA,NA
"2020-06-11 22:00:00",6911.2,46,0.1,1123,1570.3,2690.8,391,965.49,NA,NA
"2020-06-11 23:00:00",6776,46,NA,1082,1508.7,2692.7,392.17,976.5,NA,NA
"2020-06-12",6544,48,0.1,1018.5,1480,2701,393,961.49,NA,NA
"2020-06-12 01:00:00",6561.7,48,0.1,911.02,1450.8,2702.8,393.83,989.34,NA,NA
"2020-06-12 02:00:00",6760.7,42,0.1,663.54,1420.5,2715.8,390.34,980.83,NA,NA
"2020-06-12 03:00:00",7319.2,38,0.1,384.5,1485.2,2710,398.17,968.34,NA,NA
"2020-06-12 04:00:00",7753,36,0.1,NA,1705.2,2718.8,407,821.48,NA,NA
"2020-06-12 05:00:00",8077.6,31.996,0.1,198.99,1918.2,2719.8,530.83,835,NA,NA
"2020-06-12 06:00:00",8205.6,32,0.1,318.03,1784.7,2728.8,555.66,847.83,NA,NA
"2020-06-12 07:00:00",8225.3,32,0.1,422.03,1767.5,2728.8,565.83,984.17,NA,NA
"2020-06-12 08:00:00",8391.9,25,0.1,475.06,1765.5,2737.2,560.83,978.83,NA,NA
"2020-06-12 09:00:00",8362,25,0.1,450.02,1764.5,2742.2,559,947,NA,NA
"2020-06-12 10:00:00",8286.7,23,0.1,468.49,1651.3,2751.5,548.83,898,NA,NA
"2020-06-12 11:00:00",8121,25,0.1,374.5,1764.3,2748.8,556,916.34,NA,NA
"2020-06-12 12:00:00",8175,25,0.1,312.48,1724.8,2750.5,449,851.34,NA,NA
